,ClothingID,Age,Title,ReviewText,Rating,RecommendedIND,PositiveFeedbackCount,DivisionName,DepartmentName,ClassName,Polarity_score
872,815,53,Such a beautiful victorian blouse!,"I just saw this vintage style blouse at my local store and tried it and think this blouse is amazingly beautiful! it's actually very well made and a tad heftier than i imagined from the picture. there's different strips of gorgeous lace all over including that amazing lace at the collar and bib, the arm holes are just perfect in my regular size small (34d-27-35) so it runs tts and i didn't find this overly blousy myself though that's just part of its charm. you'll need an undershirt or something",5,1,4,General Petite,Tops,Blouses,0.9686
873,1099,57,Paisley silk maxi dress,Beautiful dress but have to return. way too big & long for me. medium is the size i wear but i think i would need an extra small.,2,0,6,General Petite,Dresses,Dresses,0.3506
874,831,20,"Beautiful top, looks great with black/gray jeans","I love this top. the quality is excellent. the blouse is lined and falls nicely.. i like to wear it with a pair of dark gray jeans. the color is described as ""orange"", but it really has more of a bronze tone. looks very rich and exotic. it's perfect top when you want to wear jeans, but want to dress it up a bit.",5,1,1,General,Tops,Blouses,0.9707
875,738,30,"Gorgeous, high quality, and figure flattering!","This swimsuit completely exceeded my expectations! 
i'm 5'2"", 140 lbs with an athletic build, and the cut of this swimsuit is ultra slimming! with the way the top wraps it makes my torso look much longer and leaner than it actually is :) i bought the top in a small and the matching bottoms in medium. 

the material is thick, high quality, and the colors are exactly the way they appear online. 
the top is reversible and the alternate side is teal and nude. i feel like i got 4 tops in one sinc",5,1,4,Initmates,Intimate,Swim,0.893
876,1099,42,Pretty in pink,"I'm 5'2 around 125 lbs, muscular and petite, so i ordered a petite small and it fits great. the length is perfect, i can wear with heels or dress down with flops. it's lined, which i think most dresses and skirts should be, so i was happy about that. i was pleasantly surprised with the slits up both sides, to show a little leg....sexy. it's not too low cut that you have to wear a cami and ruin the neckline, so that's plus. my only issue was the fabric didn't line up on me the same as the model,",4,1,0,General Petite,Dresses,Dresses,0.9215
877,1094,53,This dress is divine!,"As soon as i saw this dress, i knew i had to have it. i just tried it on and it is beautiful. i feel gorgeous and glamorous! i can't wait to wear this to a special event as it truly deserves that attention.

the silk is soft and the slip underneath is perfect. the tie in the back perfectly cinches the dress and the pleating is a wonderful detail to the look.

i am 5'0"", 110, and i purchased the small petite. it's slightly big around the armholes and it kind of poofs / puckers out so i'm going to",5,1,11,General,Dresses,Dresses,0.9829
878,831,26,"Cute top, but beware it shrinks!!","This top was quite voluminous when i purchased it and i sized down to an xs, however after hand washing it once in cold water it has shrunk significantly. it still fits, but something to be aware of.",3,1,4,General,Tops,Blouses,0.3612
879,1001,39,"Runs big, great material but not as pictured","I agree with the other reviewers that this runs big. unfortunately there is nothing smaller than an xs so this is going back. i love the lyocell material, i have another skirt with this material and wanted to love this as well but it is too big and with the drawstring pulled tight to fit it doesn't look right. it is not as pictured as well. the skirt i received is a medium blue denim, not the lovely light blue as pictured, another reason why i am returning.",2,0,1,General,Bottoms,Skirts,0.7644
880,895,47,"Beautiful, cozy sweater","I love how soft and cozy this sweater is. the addition of some cashmere in the yarn makes all the difference. the red color is beautiful also, perfect for the holidays. flattering cut in the back (it dips down to cover your bum) and the pointelle details are very pretty. fit was tts",5,1,3,General,Tops,Fine gauge,0.9677
881,831,46,Worth thr $$$,This top is such a great investment piece. looks classy and is comfortable all at the same time. it is pricey but you will not regret buying this. goes great with light trouser denim or i have the green pilcro khakis. it will he something you will keep in your closet for a long time.,5,1,0,General,Tops,Blouses,0.9403
882,895,33,Stunning,"I always end up walking out of an retailer store with something very different than what i thought and this was one. it drapes beautifully and the red color is rich and vibrant, cool tone not orangey. i fell in love with this one in person. it jumped at me in the store, but online i think the outfit that the model is wearing is not my style at all and does not do the item justice. if you like to cover your assets, you will love it.",5,1,2,General,Tops,Fine gauge,0.9771
883,987,58,Zipper is short,"This is a very comfortable, good-looking skirt. fits as shown. the zipper however is rather short, and it takes a bit of squirming to get it over the hips. once on, it's great.  it is not made in the usa, as stated. it is clearly marked ""made in mexico"" from ""globally sourced"" materials (i.e. not from the us).",4,1,4,General,Bottoms,Skirts,0.8858
884,1099,49,Amazing,"I live in south florida so i'm always looking for sundresses that will be flattering (but not too clingy or hot), and that i can take from day to evening with accessories. when i pulled this out of the box and walked around in it, it met all my criteria, and as an added bonus, my husband said, ""wow! you look great! where'd you get that dress?"" i'm shocked because as an earlier reviewer said, this dress doesn't seem like much - it's not even lined. but it's comfy, flattering (in all the right pla",5,1,6,General Petite,Dresses,Dresses,0.9529
885,1099,52,Lovely!,"I agree, this dress runs long, but since i love high heels, it falls just right for me. it does seem quite roomy for a medium, which is a pleasant surprise. the fabric, drape and quality are contemporary but i know i'll be wearing this beyond this year for sure.",4,1,0,General Petite,Dresses,Dresses,0.9559
886,868,55,Pretty and feminine,Pretty pink top is great for layering iand alone in the summer and spring,4,1,4,General,Tops,Knits,0.7964
887,831,27,My absolute favorite top,"This shirt fits very true to size, with very soft and comfortable material that hangs just right. wears well and is versatile for many occasions. please come out with more colors so i can purchase them as well!",5,1,7,General,Tops,Blouses,0.909
888,829,46,Not perfect but cute shirt!!,"I bought this in both the taupe and ivory. the beading on the neck line, the tie at the neck and the pleats make this a fun shirt. i bought a size 2 which is normally what i wear at retailer, so i would say it is true to size. i really like the length of the top. it hits mid-hip on me. it is a tad shorter on the sides than i would like but it is still long enough to cover my waistline. i also think the arms are too long so there is kind of a balloon look at my wrists because of it. i bought it to",4,1,0,General Petite,Tops,Blouses,0.7267
889,1099,41,Gorgeous!!!,"I saw this dress on line and knew i wanted it for the spring/summer season. i ordered it almost immediately and i am so glad i did. the photo on the website doesn't do it justice, there are a lot of pretty pastel colors in the paisley pattern that you just can't see on the computer screen. the wrap styling is a very flattering cut for most figures especially hourglass figures like mine and the dress fit's tts (for reference i am 5'9"" and a 36ddd). the silk material is very light and flowy and wi",5,1,3,General Petite,Dresses,Dresses,0.8057
890,829,26,"Great color, not so great tailoring","I was really looking forward to receiving this blouse in the mail. the color was beautiful in person and the photo does not show the nice beading around the neck. that being said, i was so disappointed in the fit. i ordered a size 00 and the arm length was way too long yet the body of the shirt was way too cropped. cropped enough where you could see skin on the sides. made no sense! hoping to order a few more sizes to see if i can find the right fit. order up for length, down for arm length ...",2,0,9,General Petite,Tops,Blouses,-0.3065
891,829,40,Casual top,"A little shorter than expected. very billowy, so watch out for wind!
it fits well on the arms and shoulders. not too see through",4,1,0,General Petite,Tops,Blouses,0.3382
892,868,29,I wanted to love this shirt.,"I order this shirt because it looked like a shirt you could dress up or down. when i got it the shirt was really wrinkled. therefore, i knew it would have to ironed a lot. it was quite boxy and was shorter in the front then in the back. i didn't realize that this shirt was two different fabrics. overall i think this shirt would be more flattering on a woman that was petite.",3,0,0,General,Tops,Knits,0.624
893,831,72,Love this blouse!,Great that it's hand washable because i hate the smell of dry cleaned garmets.,5,1,2,General,Tops,Blouses,0.5574
894,868,56,Super cute with right body style,Top is very wide and flowy. i am petite with large chest so it hung from widest point and was not flattering. would be very cute with the right body shape.,3,1,3,General,Tops,Knits,0.4821
895,829,66,Maybe,"After the reviews about sizing, i ordered the size 16 (am normally size large). interestingly, the tag on the blouse says it's a 14. with all that said, the blouse is cute enough and sizing up gave me enough length (in spite of the higher sides) that i'm considering keeping it. although it's a bit big, it flows nicely and isn't oversized in that wide, crazy way. the sleeves are a bit too big but they're cuffed with a button and can be rolled. the fabric is somewhat crinkled in texture. i got the",3,1,0,General Petite,Tops,Blouses,0.2263
896,815,31,Super cute,"I love the style and quality of this blouse. it can easily be dressed up or down. the blouse is completely see through and delicate. still, it is so romantic, feminine, distinctive and timeless.",5,1,0,General Petite,Tops,Blouses,0.8831
897,895,48,Great piece,Comfortable and great fit and color. high quality.,5,1,1,General,Tops,Fine gauge,0.872
898,831,54,Shrinks,I loved this blouse when i got it and wore it before washing. it fit really well and was flattering. the only time i laundered it i hand- washed it in cold water and hung it to dry. the blouse shrunk at least a full size and in awkward places. the sleeves are now tight and way too short. the overall length shortened by at least 2 inches. the top is so tight in the bust now that the buttons popped open. i'm very disappointed and surprised.i will be returning it as it is unwearable as is.,1,0,0,General,Tops,Blouses,0.8779
899,1099,32,Cute!!!,"I haven't worn a halter dress in ages and saw this one and wanted to get it, hoping that it'll fit me. 

i love the swing skirt and the halter. this dress can be easily dressed up or down depending on your mood. there is a side zipper. 

i got s p and it hits me exactly like the dress on the model. it is unlined but with the color of the dress, i don't mind it.",5,1,8,General Petite,Dresses,Dresses,0.7989
900,1099,77,"Love, love, love this dress!","I agree with the other review that the dress runs big and long, but i love it! it's very flattering and i have super high wedges that work great with it. i don't think it runs ""super big"" but it's slightly big. definitely size down if small busted. i wore it out and got a ton of compliments. it's classy, different and hot!",4,1,0,General Petite,Dresses,Dresses,0.9914
901,829,40,"Elegant, timeless and versatile","Bought this blouse to wear with high wasted jeans and pants. it lays beautifully and can be dressed up or down. it's somewhat sheer, but i don't plan on wearing a cami under it. perfect for work or going out.",5,1,0,General Petite,Tops,Blouses,0.743
902,815,39,Ig brought me here,"Love the way this top layers under my jackets and sweaters! so romantic and pretty. i am not experiencing the over pouf at the waist that a previous reviewer complained about. the fabric is slightly itchy and the top shipped to my house has misshapen shoulder bumps from the store hanger. all the beautiful styling pics done by retailer employees on ig is what made me want this blouse. whatever is going on with the model shot really really really does not represent how cute this top looks. in fact,",4,1,0,General Petite,Tops,Blouses,0.9378
903,1076,43,Poor quality,"There is no way this is worth the price. i was deeply disappointed when it arrived. the material is thin and feels cheap. i love the design, and anna sui, but this is just so overpriced.",1,0,4,General,Dresses,Dresses,0.0653
904,815,37,Wanted to love her,Beautiful victorian look blouse. runs large and overly blousy on me.,3,0,6,General Petite,Tops,Blouses,0.5994
905,831,44,Cute top!,This top is really cute and true to size. i like the color and the nice details.,5,1,8,General,Tops,Blouses,0.9092
906,815,52,Victorian in a good way,"I'm 5' 0"" and 120 pounds. this top is beautiful. it's high neck is so flattering. a nice switch it up for us gals that are older and like neck coverage sometimes. i purchased a small and it is a little longer, but since it has elastic at the waist it's no problem. i will tuck it in my jeans and skirts. the arm holes are perfect. the as far as it being a lot of blouse, i didn't find that at all. but i am busty, 34c or d depending on brand of bra. the color is ivory. omits completely sheer, no lin",5,1,7,General Petite,Tops,Blouses,0.909
907,831,33,Love this blouse,"Tried this blouse on in the store and fell in love with this top. i went down one size since i am a true petite. they were sold out of the petite small, but the regular x-small fit perfect. it is a little short so it's perfect for shorter people,",5,1,0,General,Tops,Blouses,0.9621
908,877,53,One can never have enough sequins,Oh yes. another sequin top to add to my collection. it is sparkly without being glittery- if you know what i mean. can definitely dress down as it is tee shirt- like. lots of options for this one. tts.  much better in person than the online pics.,4,1,0,General,Tops,Knits,0.891
909,1068,65,Cute pant,"Unfortunately i had to size down twice with there pants. great feel, they're soft and the grey is a soft color.",3,0,1,General,Bottoms,Pants,0.4404
910,1020,62,Gorgeous fabric,"The fabric is so beautiful that i am tempted to buy in a large size and have re-made. the waist is tiny. the hips are wide. when it goes to half price, i may be tempted to take it to my favorite alterations lady. the fabric is that exceptionally beautiful.",3,0,4,General,Bottoms,Skirts,0.9214
911,1068,45,Love these,"These joggers are soo cute. they fit great!!
i seriously love them!! i have worn them so often
i may have to ban myself from them for a week.
i am 5'4 and the length was perfect for a jogger pant.
i got an xs because the small looked too baggy. 
the xs loosened up a little after wearing them and are perfect.",5,1,0,General,Bottoms,Pants,0.9507
912,1020,47,Great fabric but really bad shape,"If i could sew, i'd take the fabric from this skirt and make it into a different shape (after ordering a bigger size). the fabric is just as it appears online -- totally gorgeous with almost a quilted feel to it. however, this thickness means the skirt sticks out like something judy jetson would wear. it's also too small in my go-to skirt size (and i order a lot at retailer). the waist and hips are small (making the skirt too short as well), but the bottom flares out ridiculously. i ordered two of",1,0,6,General,Bottoms,Skirts,0.2135
913,1068,42,So much cuter in person and oh so comfy,"I bought these in the olive green, in the store and will be ordering the gray pair online. i am 5' 9"" and 145 lbs, long legs and these are beyond adorable. some people mentioned that they stretched out? i did not find this to be true. what i do know is they can be dressed up or dressed down. they are flattering and perfect for the spring/summer. i would highly recommend and would/will purchase in every color. well done retailer!! one of my most favorite purchases so far this spring.",5,1,1,General,Bottoms,Pants,0.9626
914,691,38,Tx fan,"I love the flower patterns. they add feminine touch. this legging is well made with good quality spandex. the only cons is the color is not as deep as the picture. when you wearing it and the fabric stretched, the color looks much lighter. other than that, it's a good buy!",4,1,0,Initmates,Intimate,Lounge,0.908
915,831,40,"Beautiful top, but it shrank substantially!","This top is gorgeous in both detail in color. it fit great and true to size, but then i hand washed it as instructed on the label and it shrank substantially to the point that it's now too short and needs to be returned.",3,0,17,General,Tops,Blouses,0.9081
916,1068,39,Nice enough,"I ordered these as i was curious of hte fit on my body type (shorter, thighs)... well, it was ok, but in the end, i dind't keep them as i would be better off wearing jeans on casual day, or ""real"" joggers (as in jogging material).

cut was ok, not super flattering, but tapered pants only suit stright legs in my opinion.

material was nice enough, din'dt notice wrikling, but i didn't wwear them, jsut tried them on.
grey color was nice.",4,1,2,General,Bottoms,Pants,0.812
917,1089,49,Cute dress but poor design,I loved the color and design of this dress but needed to return it because it fit so poorly. the arm holes are entirely too big -- so big that alternations couldn't fix it. maybe it's because i am petite but i think it may be a design flaw.,2,0,4,General Petite,Dresses,Dresses,0.6908
918,777,31,So sad,"The print on these leggings is so cool but they are completely see-through. i mean seriously, seriously see-through.",1,0,0,Initmates,Intimate,Lounge,-0.2742
919,860,41,Wanted to love it!,"Was so excited for this top! loved the embroidered detail and the teal green color. i got it in a medium and it was swimming on me. it also had a maternity type feel since there is a lot more material (making it look blousy) than showing on the model (they must have pinned it back in the stock photo).
sadly, it's going back.",3,0,5,General Petite,Tops,Knits,0.7082
920,1089,52,Can't miss classic!!,I was so impressed with the style & boning on the sides for the perfect fit! it's truly a classic staple in your closet for that lbd!!,5,1,12,General Petite,Dresses,Dresses,0.9321
921,875,64,Cute and comfortable,"I was surprised how soft and comfy the fabric is on this top. when i tried it on, i didn't want to take it off! it's a little bigger than i would like - i got a small, and am usually between xs and s. may have sized down if the top were available.but the fit and cut are flattering.",5,1,0,General,Tops,Knits,0.8389
922,860,53,Favorite summer top,"I love this little number. the quality is terrific, the weight is perfect, and the cut is superb. i love the way it fits and looks in the arms. i ordered my usual xxsp and it is perfect. i like that it is cool and flowy, without looking like maternity attire. i have the bright turquoise and i am going to order another. i was about to order what looks like a yellow one, but i noticed the color is labeled ""chartreuse"". can anyone tell me if this is more yellow or green in ""real life""?",5,1,1,General Petite,Tops,Knits,0.9382
923,777,48,Happy girl!,One of 3 pair of leggings ordered and the only pair to fit properly! size l was perfect for me. they stretched nicely going on and the beautiful floral design on the legs didn't get distorted or faded looking from the stretch. wearing these makes me happy :),5,1,1,Initmates,Intimate,Lounge,0.9757
924,777,64,Unusual and eyecatching,"These leggings are beautiful! so unusual and colorful, comfortable, and flattering. they fit true-to-size with enough stretch to move with you yet retain their shape. the fabric is a bit lighter-weight than ponte but heavy enough to be completely opaque. i would definitely recommend these beautiful leggings to anyone who doesn't mind attracting a little (envious?) attention.",5,1,1,Initmates,Intimate,Lounge,0.9313
925,860,48,Beautiful in blue!,"I totally love this tank! the yoke detailing is so pretty! i read the other reviews...i feel it fits pretty tts, it's what i expected. i have already worn it several times since it arrived in the mail. i love it so much, i'm ordering it in the turquoise color as well. every time i have worn it, i have received compliments. i've worn it alone with shorts and/or jeans, as well as with a cardigan and dress pants for work. it's soft, comfortable and to echo what another review stated, the material s",5,1,2,General Petite,Tops,Knits,0.9647
926,860,39,Gorgeous!,Gorgeous cobalt blue color!!!  usually s/m- bought the small (because of larger armholes).  so glad i snatched this one up on sale!  the detail on the top is amazing.,5,1,0,General Petite,Tops,Knits,0.9396
927,1089,68,Cute but runs small,This dress is attractive but it runs a little small. i'm a small curvy girl who usually wears a 2. this was small in the top and short waisted. i wanted to wear it to a recent event and didn't have time to return it for another size.,4,1,9,General Petite,Dresses,Dresses,0.4854
928,777,36,Not what i thought,"These leggings were way longer and darker then appeared on model. 
they also were see through or beige color when stretched across hip.
especially for the high cost, there are much better althleisure leggings on the market.",3,0,1,Initmates,Intimate,Lounge,0.4404
929,992,62,Beautiful day to evening skirt,"A lovely skirt and i'm so glad i found it before the medium sold out! having said that, i expected the medium to run small and that i'd have to squeeze into it but having tried it on this evening it's not the case at all. i nice fit. i might even have fitted into a small, which i think is the only size remaining. the skirt is very spain inspired. very flamenco! i love it! i will say that you'd need a bit of height to wear this skirt due to the length at the back. i'm 5'6"" which is tall enough fo",4,1,0,General Petite,Bottoms,Skirts,0.9766
930,1068,42,Stretch out a whole size,"First, the good parts: these are adorable in person and (i think) the colors are prettier in person than in the pictures. the green isn't too army green, it's a pretty nice mellow neutral that you could wear with reds, whites, blues, pinks...virtually any color.

the tencel fabric is super soft and comfortable and the drape is nice. they do seem to run a little large, so i'd size down if you're between sizes.

and now, sadly, the bad: these stretch out virtually an entire size after just about a",2,0,30,General,Bottoms,Pants,0.9578
931,1068,37,Love love love!,"I adore these little joggers. i was immediately drawn to the color (army green) and the little details. i carry all my weight on bottom, so i don't often wear many retailer bottoms (i'm usually a 16). i tried the xl on just to see how they would work and i was pleasantly surprised! they are absolutely perfect. they fit a little baggy, as joggers do, and go with just about everything! mine did loosen a tad, but not like the previous reviewer. i highly recommend these! can't wait to wear these throu",5,1,10,General,Bottoms,Pants,0.8773
932,860,51,Easy fit,Love this tank. it has an easy fit that hides my post baby belly with out looking to wide.,5,1,0,General Petite,Tops,Knits,0.836
933,831,38,Gorgeous top!,"I love this blouse. the lace panels are slightly sheer, but nothing inappropriate. the solid fabric is a lovely sort of heavy crepe. stunning bright cobalt blue color. i'm an xl in retailer and this top fit well in xl; ever so slightly snug at one part on the sleeve but nothing noticeable or uncomfortable. be aware, this did bleed blue when it was soaking and it did drip blue water while it was air drying on the hanger. while this blouse is still wet i would stretch out the sides and sleeves to ge",5,1,2,General,Tops,Blouses,0.9718
934,1020,59,Shape problem,"This is a beautiful fabric and the skirt is so nice. what is wrong is the cut of the skirt. one side bells out more than the other, giving it an off center look from the front. my legs were not centered.",3,0,6,General Petite,Bottoms,Skirts,0.6924
935,1089,56,Gorgeous - but.......,"I so wanted to love this dress! the fabric is gorgeous the styling beautiful and the construction is great - however, the armholes are cut too generously. i am 5'4"", 138 pounds and 36d. i ordered the black in a size 10. it fit me perfectly everywhere but the armholes. even with an undergarment, too much is exposed. i am sadly returning this.",3,0,4,General Petite,Dresses,Dresses,0.8432
936,1089,48,Just average,"First of all, the label on this dress is maeve, not nue by shani. second, i just wasn't impressed. the fabric is cool...it has a sort of embossed look to it and it's somewhat shiny, which sets it apart in a good way. but the cut is just boring. the top felt dowdy to me...overall, i was underwhelmed by this dress and returned it.",3,0,8,General Petite,Dresses,Dresses,-0.4985
937,860,32,Maternity top,"I was really wanting a nice white summer blouse to pair with patterned skirts. unfortunately, this fell short as it was huge. not only was it big, it flared at the bottom. it would be perfect if i was sporting a baby bump, but not what i am going for right now. if the tank was a bit slimmer i would have kept it as a tunic.i'm sad that i'll have to return it.",2,0,1,General Petite,Tops,Knits,-0.2067
938,993,49,Everyday casual and cute,"I wanted a casual, denim colored skirt for warmer weather without the denim weight  and this skirt fit my needs perfectly.  i'm 5'4, 117lbs and the xs fits me true to size, hitting about 1 1/2 inches above the knee. it's a more modest length for daytime but it definitely needs a slip underneath. the raw edge is subtle (no hanging threads) and unique. i can't speak to the lack of colorfastness but i washed it separately and will be mindful of the possibility .",5,1,0,General Petite,Bottoms,Skirts,0.7814
939,860,62,"Unusual, cool, fun top","I love this top!! the detail on front top of the top is so cute. the length is just right. i hesitated because of the unusual armhole shape but they are really not an issue. also, thanks for finding the top as it wasn't available at distribution center, went of your way!!",5,1,0,General Petite,Tops,Knits,0.9121
940,777,33,Gorgeous leggings,"These leggings are beautiful and different. the material is very stretchy, sort of a spandex feel. panty lines definitely show in the back. i found they run true to size; i wear a size 6/medium/28 in pants or jeans and the size medium fit me great.",5,1,0,Initmates,Intimate,Lounge,0.9432
941,197,46,L space chloe top,"L space is frustrating. i wear a 0/2 top but with 32d's i tried a large in this bikini top because from past experience with l space they run small. there's just zero support. the tie design helps secure the girls in place, but also flattens them out if you tie it tight enough so you don't spill out.",3,0,0,Initmates,Intimate,Swim,0.9522
942,860,38,Soft tank for the summer,"I just purchased this tank in white and blue. i find it to be soft and will be perfect for hot days but also can wear into the fall with a cardigan. it's super comfy but i do find at retailer that it's best to try things on in the store (it's hard to find perfect sizes online since things are cut so differently based on the designer). i got a large and though it's a bit flowy in the tummy area, it fits nicely across my chest (not tight).",4,1,2,General Petite,Tops,Knits,0.9688
943,1068,35,Fine for a fitness class,These were a little baggier than expected and the petite size ran long.,3,0,0,General,Bottoms,Pants,0.0
944,860,26,Nice top,"I love love this top. i was on the fence about it since it runs large and is loose fitting, very loose. i tried m, l, and xl. i usually wear xl but bought an l in this. i tried m, it was loose around the mid-section but fitted at the top. i wore them with fitted skinny pants and the top looks amazing. perfect for summer. the armholes also look flattering - not too big. i like turquoise. i didn't find yellow in the store, so bought green and white. it does need some ironing.",4,1,2,General Petite,Tops,Knits,0.9778
945,1042,31,Pretty much just like picture,"This pants look pretty much exactly like the picture except these will wrinkle really easily so there is no way they will ever appear as wrinkle free as the pic.

i found the color to be exactly as seen online so i am not sure why others didn't. the material is really light weight so i think these will work well for spring.

overall cute especially for the price. if not on sale, i would not have bought them but the sale price makes these pants awesome.",4,1,0,General,Bottoms,Pants,0.9158
946,1060,55,Absolutely beautiful and feminine,"This is not something i would normal wear but the beauty of the fabric made just give it a try. i am so glad i did. the fit is beautiful slimming feminine fit with just enough flow. i love it and bought it right away. you better get it before it's gone. also it is true to size, i have along torso so sometimes i have issues with jumpers but not this one.",5,1,34,General,Bottoms,Pants,0.9904
947,59,45,Fabulous,"These undergarments are comfortable, streamlined, and well made. this bra holds up well without wires. i am a 34b and wear a small. it is a bit tight at first, but form fits after one wear. . after trying one bra and i ordered 4 more. then i researched the brand and bought camis to match. i love how all the colors and styles are interchangeable.",5,1,2,Initmates,Intimate,Intimates,0.8765
948,1060,58,"Lovely, comfortable and versatile","I tried this jumpsuit on in the store and loved it but decided to wait on purchasing it. after it went on sale i jumped on it because i new i would regret not buying it. 

i am tall but most of my height is from my long legs, not in my torso. i seldom find jumpsuits that fit my frame but his one fits perfectly. the fabric is very ""flowey"" and does not wrinkle. the overall design of this jumpsuit is slightly but not overly baggy. the pattern and pleating make it a perfect item for spring and su",5,1,0,General Petite,Bottoms,Pants,0.9306
949,1094,39,Disappointed,I fell in love with this dress the instant i saw it. but was disappointed when i received it. first was the color. i chose the green and it wasn't what i thought. it was a very unnatural shade of artificial grass. when my husband saw it in the package he thought i had ordered a cheap grass hula skirt. the color was that bad. the fit was the next problem. this dress would have fit nicely if they had just added a side zip and made the top more fitted. the top was loose and that added to the flowy,3,0,55,General Petite,Dresses,Dresses,0.0889
950,1060,46,Love,"I love this jumpsuit and definitely feel too confident in it! the fabric is a great weight- flowy, but still substantial enough. with nude undergarments, i can't see anything. in fact, that is one of the things i love; no special undergarments are required, so it is very comfortable and still very flattering. i typically wear a medium- 135 pounds, 5'4"", 34b, 28 waist, 40 hip. i tried the small after seeing some reviews that it ran big. i would have bought it, but the salesperson suggested i try",5,1,4,General Petite,Bottoms,Pants,0.9712
951,235,32,Not sure what body type this suit is designed for,"I was so excited to splurge on a mara hoffman suit and was sorely disappointed when i received this suit in the mail. i'm petite and fairly curvy, so i knew it would likely be a little long in the torso but the whole suit was so oddly shaped, i couldn't imagine anyone it would fit. the square shape in between the halter pieces is awkward, and the pieces that are supposed to hold your chest are super wide and loose.",1,0,0,Initmates,Intimate,Swim,0.6964
952,1060,48,Loved but both in my store had quality issues,"I really wanted this. they had two size small in my local retailer, both were damaged. so disappointing. i don't want to pay shipping for one that hopefully isn't damaged:( in the last year i've had multiple quality control issues with retailer. makes me gun shy. not sure i'm getting what i pay for anymore.",4,0,10,General Petite,Bottoms,Pants,-0.8224
953,1060,62,"Came dirty, but nice fit...","I followed the advice of other reviewers and sized down from a s to xs. i was worried about the length of the torso since i'm long in that area, but the xs still worked great. it's a totally adorable jumpsuit with a nice fit. my biggest peeve with this was that it came dirty on the hems...like it had been dragged on the ground somewhere. unfortunately, there were no more xs online once i got it though, so i will keep and try to clean. this is not the first time in recent months that i have recei",4,1,0,General Petite,Bottoms,Pants,0.905
954,1082,28,Bright & versatile,I received this dress as a gift and it has become such a great addition to my wardrobe! i love that i can wear it to work and then out with friends. a great value if you're looking for one special piece that you can get miles out of - you can wear the two pieces separate or together. i love floral and felt this non traditional take on a floral was very refreshing.,5,1,1,General Petite,Dresses,Dresses,0.9817
955,1060,46,Feminine,"Although it may not look like it takes on a shape - what a wonderfully flattering jumper. was intrigued from seeing it in the catalog and had to try it on in the store -- i was unsure how the middle would appear. but it fit, wonderfully feminine, looking forward to the summer.",5,1,2,General Petite,Bottoms,Pants,0.8921
956,1042,49,Love these!,"I had been eyeing these for a while, but as they didn't seem very popular, i figured i'd wait for a sale. i finally bought them at the 40% off of sale price (yay!) and i love them. they're extremely comfortable, and very flattering. i'd say they run true to size, but maybe on the smaller end of the size for the waist. the blue pants are more greenish in color than the picture shows, but still beautiful. i'm looking forward to wearing these now and into the spring.",4,1,0,General,Bottoms,Pants,0.9812
957,1060,37,Super cute. pockets would be nice,Easy and fun jumper. runs slightly large. i ordered a medium and returned for a small. can be dressed up or down for a variety of occasions. would be perfect if it had pockets.,4,1,2,General Petite,Bottoms,Pants,0.872
958,1110,23,Prettier in person,This is such a pretty dress. light and flowy. i got it to wear on hot summer days.,5,1,0,General,Dresses,Dresses,0.4939
959,1072,29,"Pretty, but not great","This dress was pretty but had a weird fit. the waist droops down in the middle instead of going straight across, which i found unflattering. i ended up returning it.",3,0,4,General,Dresses,Dresses,0.6858
960,1094,53,Beautiful summer dress,"I was unsure about this dress when i first tried it on. the color is gorgeous, it is flowy and beautiful. it hits just below the knee (i am tall), which is something i am not used to. i hadn't decided on it, but my husband loves it and that's all that matters! it is very feminine and pretty. i normally wear a 0, but ordered a 00- it fits just slightly loose, which is the style this dress is going for.",4,1,0,General Petite,Dresses,Dresses,0.9205
961,1204,39,Comfy and cute pants,I love these pants. i have them in navy and carbon. the navy color seems to run bigger than the carbon. they are very loose like a boyfriend pant in navy. they loosen up as the day goes on as well. super comfy and great for running errands and taking my little one to the park. i can look cute and feel comfy and i can give my yoga pants a break.,5,1,3,General Petite,Bottoms,Pants,0.9551
962,1204,39,Very comfortable/relaxed,"These are super soft and relaxed. i have them in navy and lavender. i am 5'6"" and 130 lbs. and ordered them in a 28, which fits loosely, but comfortably.",4,1,0,General Petite,Bottoms,Pants,0.8047
963,1082,31,Finally found my staple summer dress!,"Was so thrilled to receive my dress in the mail. its just what i was looking for, for my staple summer dress. i love how i can wear it with or without the sweater top, and even can pair just the sweater top with my high-waisted shorts!",5,1,2,General Petite,Dresses,Dresses,0.8357
964,1072,43,Awkward,"I really wanted to like his dress, but it was a big miss. big big miss. look at the way the skirt is attached to the dress in the photo. it goes up high on the sides leaving a short bodice. the sequined patterns hit right at my breasts, so it looked like glittery bra cups on the front. the back glittery pattern looked like bird wings on my back. it was far shorter than i expected. overall, it looked like i was desperately trying to be a sexy angel or fairy. bad bad bad.",3,0,5,General,Dresses,Dresses,-0.7025
965,1060,55,So flattering!,"I tried this on in the store in a regular medium and the size was fine, just the length. fortunately retailer will ship for free if you need a petite! i'm so excited to get this. i'm 5'1 and a bit busty, and the medium fit perfect. its very flattering and so comfortable! perfect for a hot summer day. or as the cute clerk in the store had it styled with a cropped jean jacket and a fun necklace. the styling idea's are endless. i'm waiting by the mailbox for it to arrive!",5,1,6,General Petite,Bottoms,Pants,0.9845
